"class";"aa_000";"ab_000";"ac_000";"ad_000";"ae_000";"af_000";"ag_000";"ag_001";"ag_002";"ag_003";"ag_004";"ag_005";"ag_006";"ag_007";"ag_008";"ag_009";"ah_000";"ai_000";"aj_000";"ak_000";"al_000";"am_0";"an_000";"ao_000";"ap_000";"aq_000";"ar_000";"as_000";"at_000";"au_000";"av_000";"ax_000";"ay_000";"ay_001";"ay_002";"ay_003";"ay_004";"ay_005";"ay_006";"ay_007";"ay_008";"ay_009";"az_000";"az_001";"az_002";"az_003";"az_004";"az_005";"az_006";"az_007";"az_008";"az_009";"ba_000";"ba_001";"ba_002";"ba_003";"ba_004";"ba_005";"ba_006";"ba_007";"ba_008";"ba_009";"bb_000";"bc_000";"bd_000";"be_000";"bf_000";"bg_000";"bh_000";"bi_000";"bj_000";"bk_000";"bl_000";"bm_000";"bn_000";"bo_000";"bp_000";"bq_000";"br_000";"bs_000";"bt_000";"bu_000";"bv_000";"bx_000";"by_000";"bz_000";"ca_000";"cb_000";"cc_000";"cd_000";"ce_000";"cf_000";"cg_000";"ch_000";"ci_000";"cj_000";"ck_000";"cl_000";"cm_000";"cn_000";"cn_001";"cn_002";"cn_003";"cn_004";"cn_005";"cn_006";"cn_007";"cn_008";"cn_009";"co_000";"cp_000";"cq_000";"cr_000";"cs_000";"cs_001";"cs_002";"cs_003";"cs_004";"cs_005";"cs_006";"cs_007";"cs_008";"cs_009";"ct_000";"cu_000";"cv_000";"cx_000";"cy_000";"cz_000";"da_000";"db_000";"dc_000";"dd_000";"de_000";"df_000";"dg_000";"dh_000";"di_000";"dj_000";"dk_000";"dl_000";"dm_000";"dn_000";"do_000";"dp_000";"dq_000";"dr_000";"ds_000";"dt_000";"du_000";"dv_000";"dx_000";"dy_000";"dz_000";"ea_000";"eb_000";"ec_00";"ed_000";"ee_000";"ee_001";"ee_002";"ee_003";"ee_004";"ee_005";"ee_006";"ee_007";"ee_008";"ee_009";"ef_000";"eg_000"
"neg";8;0;28;2;10;6;0;0;0;0;2338;5072;3196;0;0;0;3904;0;0;0;470;918;10786;9280;13776;340;0;0;0;0;34;26;0;0;0;0;0;0;0;914;9692;0;1612;24;36;20;60;8854;0;0;0;0;8924;536;156;288;50;502;36;110;4;0;25070;2;2;4;0;3904;230;11532;2210;NA;NA;NA;NA;NA;NA;NA;NA;13600;8.82;25070;25070;30114;33;0;2396;24840;10658;1209600;430;0;14;0;3355.2;0;6133.44;2;36;0;0;1158;4614;3710;1124;0;0;0;0;0;10;25070;54;1232;36;254;28;1390;1454;5368;828;16;0;10;50;3202;190;0;0;0;0;3864;44;88;0;0;0;12;0;0;0;0;208;0;0;1178;280;132;36;60;6;0;60;0;0;0;455.16;92;7584;2796;160;36;24;6;0;0;0;0;0;0
"neg";122558;NA;1164;1086;0;0;0;0;0;0;113248;2584664;5643116;1324006;116306;16384;3927036;0;0;0;0;0;8748946;7339316;2293366;1027780;0;0;24746;0;7004;958;0;0;0;0;0;255312;7148070;342354;2051988;0;10930;3776;6534;120634;6176758;3478902;190;0;0;0;3657346;2515490;836412;641910;569992;546274;637218;388802;4280;0;11045788;4316;1636;3598;42;3927036;109602;1282192;1004144;239140;239820;232860;187440;187600;305320;364860;247600;19520;122558.47;11045788;11045788;10898632;53784;21026;109858;122480;9797724;1209600;256560;2;220;0;8693994.24;0;1090983.36;0;0;0;0;916;866352;3928462;4316546;627470;50282;7428;268;2602;2610;11045788;NA;21344;3200;122178;749140;556902;5861414;2404490;78504;552;0;1470;2420;1407308;1175892;0;13540;0;10;8929918;9402;1452;0;0;0;0;0;0;0;0;74602;112080;34578;0;0;159802;22884;136103880;14009124;29930;43982;0;0;8670070;6516.34;7614;1202820;2638660;1780820;1765112;1608268;367024;194686;116740;123592;2;0;0
"neg";4;0;2;2;0;0;0;0;0;0;2;278;2392;0;0;0;640;0;0;0;0;0;6650;5940;8080;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2672;0;26;22;38;860;376;526;824;0;0;0;1480;144;154;64;42;646;136;6;0;0;14744;0;8;0;0;640;58;7658;416;NA;NA;NA;NA;NA;NA;NA;NA;8020;5;14744;14744;16702;15;0;1440;14660;2704;1209600;104;2;6;0;802.56;0;699.84;0;8;0;0;0;0;1656;510;506;0;0;0;0;2;14744;0;1212;8;2;6;2;580;586;276;0;0;0;0;848;82;0;0;0;0;960;8;62;0;0;0;0;0;0;0;0;64;0;0;0;0;8;4;2740;282;0;8;0;0;0;0.5;18;1938;588;20;12;58;56;0;0;0;0;0;0
"neg";10;0;2;2;0;0;0;0;0;1560;3868;1898;2132;0;0;0;2418;0;0;0;2690;4490;14366;15006;6900;300;0;0;0;0;0;24;0;0;0;0;0;0;0;3614;5844;0;1202;4;4;2;8;98;2982;1480;3678;0;8380;168;64;50;180;64;376;82;16;78;23990;2;4;0;0;2418;128;3360;3422;NA;NA;NA;NA;NA;NA;NA;NA;6660;9.18;23990;23990;25968;33;12;2304;23760;9496;1209600;202;2;12;0;1576.32;14.4;6883.2;0;20;0;1040;4424;1092;1926;968;8;0;0;0;0;6;23990;0;1142;14;6;14;1114;1632;5042;454;40;0;0;44;1598;58;0;0;0;0;1820;36;78;0;0;0;18;0;0;0;0;224;0;0;192;96;16;4;1020;238;9758;12;0;0;0;199.82;54;8036;1270;44;8;16;28;20;36;0;0;0;0
"neg";46352;NA;376;NA;0;0;0;0;0;668636;1481736;294390;3904;0;0;0;966860;0;0;0;236094;333602;1944742;1952114;412822;160514;0;0;0;0;604;588;0;0;0;0;0;0;85318;1882950;480398;0;2186;366;630;874;275298;2169312;0;0;0;0;292210;882000;463898;272858;146642;86652;61514;68806;106800;67286;2594316;1034;1352;142;0;966860;27700;206424;205492;172100;207880;NA;NA;NA;NA;NA;NA;28300;46352.05;2594316;2594316;2600748;15316;10530;14516;170860;2448666;1209600;0;NA;NA;NA;2251780.8;0;191509.44;0;244;0;128988;1507314;728968;60712;15984;5484;1214;2;0;NA;0;2594316;NA;3892;434;16110;116338;71938;1502914;706356;30602;82;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1726;514;0;0;0;0;0;0;0;0;17628;17976;2922;5438050;595154;82658;9816;12659080;1295262;2539248;31246;0;0;6352100;962.4;1096;214868;286568;176536;74638;148730;139944;211638;1135932;59608;204;0;0
"neg";57044;NA;0;NA;0;0;0;0;0;0;93480;2243776;1759948;161388;104;0;1992022;0;58;NA;0;0;3643792;3058978;811326;429750;0;0;0;0;0;0;0;0;0;0;0;57606;2180508;656182;1364400;0;16298;11356;22830;36320;1723024;2448830;34;4;0;0;1778540;709144;331318;220752;162482;202976;422586;420772;10126;0;4456614;142;196;1086;146;1992022;54670;264988;543852;212100;192740;225940;0;0;0;0;0;165320;57043.8;4456614;4456614;NA;28962;417216;NA;811080;NA;1209600;0;NA;NA;NA;3703388.16;0;546189.12;NA;NA;0;0;7080;920152;2199336;989000;111532;26856;4666;74;NA;0;4456614;NA;7858;1096;148134;351482;312810;2589700;823302;24304;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;4406;176;NA;NA;NA;NA;NA;NA;NA;NA;35458;50324;8828;0;0;140960;21538;6005420;1128166;0;0;0;0;NA;NA;NA;596852;1213154;546326;222576;491176;538648;355528;148258;140928;5250;0;0
"neg";21266;NA;452;284;0;0;0;0;0;0;6582;436320;900978;133104;3772;0;751258;0;154;0;0;0;1282768;1102790;282376;153238;0;0;0;0;680;858;0;0;0;0;0;63442;1081920;319672;15722;0;1542;1044;1910;97254;1007732;371188;86;0;0;0;645430;307520;98750;74376;69350;134852;150478;0;0;0;1565416;0;12;790;6;751258;24356;126132;154640;216500;NA;NA;NA;NA;NA;NA;NA;62640;21266.59;1565416;1565416;1561936;8566;2512;33048;352700;1480756;1209600;50738;0;74;0;1195533.12;6342.72;277808.64;0;0;0;0;0;98142;592882;607438;169746;10656;1626;266;800;964;1565416;NA;2196;294;46480;148582;96018;893496;283946;9674;70;0;380;1074;1183434;48760;52;21658;0;0;1205696;1278;222;0;0;200;6484;0;0;0;0;13078;22922;4060;0;0;50840;7570;40320;11150;0;0;0;0;1026820;787.66;672;296250;217472;183834;95882;185316;181382;156508;100836;63244;32;0;0
"neg";418474;NA;0;NA;0;0;0;0;0;0;726390;9345422;21287550;10521272;767424;47682;20346120;85596;60;0;1712;3134;35874998;29213734;11124990;4996682;0;0;0;0;0;0;0;0;0;0;0;25844;2945774;39702620;21502;0;77302;96250;143152;359006;14239636;27719160;61210;20;4;0;17604430;8522144;5394096;3329804;2239340;1645000;1890816;1906662;161854;1594;47018784;0;652;4320;514;20346120;673020;4855220;6215688;284260;313040;299260;277520;294780;452460;308480;360280;218300;418474.31;47018784;47018784;45775572;243197;792260;95028;881140;42695740;1209600;0;NA;NA;NA;35755015.68;0;6877149.12;0;0;0;0;95332;3449444;14795906;17308926;6119958;825548;99818;808;NA;4666;47018784;NA;65418;12574;3610678;3218644;6833584;27360886;1571260;22694;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;38874;1098;0;0;0;0;0;0;0;0;468796;54506;17130;0;0;724286;104520;87781180;11284048;0;0;0;0;505861640;25243.2;34548;7059712;18238766;9486876;1813340;3448668;1631748;638470;200602;171034;6524;0;0
"neg";38144;NA;0;NA;0;0;0;0;0;0;1370;63186;1486664;949782;14602;0;1276790;0;282;0;0;0;2322844;2100564;317310;160470;0;0;0;0;0;0;0;0;0;0;0;0;511718;2003886;0;0;2170;458;902;163880;1988096;360088;10;0;0;0;762646;436738;220882;262292;456624;356272;20150;0;0;0;2640950;0;642;386;96;1276790;29542;134898;181598;128200;158360;NA;NA;NA;NA;NA;NA;23400;38143.27;2640950;2640950;2630546;13628;417520;17256;214360;2515604;1209600;0;NA;NA;NA;2164673.28;0;345978.24;0;0;0;0;0;21844;273964;1456416;715034;38354;9214;778;NA;0;2640950;NA;5132;772;4298;160774;161816;1750672;424896;7242;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;2636;174;0;0;0;0;0;0;0;0;15782;25604;3782;0;0;67864;9590;2587020;609298;0;0;0;0;222190;1475.68;1712;365108;498282;348562;149920;266228;250602;176108;148358;275602;36834;0;0
"neg";12;0;70;44;0;0;0;0;0;0;6;2334;2630;0;0;0;716;0;0;0;0;0;12780;11264;5240;616;0;0;0;0;26;34;0;0;0;0;0;0;0;0;4970;0;58;6;32;810;332;168;3564;0;0;0;3356;460;168;82;106;116;444;68;22;148;18038;2;8;2;0;716;140;3508;1714;NA;NA;NA;NA;NA;NA;NA;NA;5100;12.99;18038;18038;19484;24;0;1752;17860;5006;1209600;242;2;4;0;1962.24;5.76;1916.16;6;12;0;0;0;1818;1980;442;730;0;0;0;0;6;18038;0;1144;18;16;388;64;966;1980;394;0;0;92;82;2070;102;0;10;0;0;2074;24;40;0;0;0;4;0;0;0;0;188;0;0;2510;722;22;22;1400;146;16732;12;0;0;0;0.8;40;3142;1400;290;66;42;18;12;0;0;0;0;0
"neg";48;0;60;48;18;8;0;0;0;0;3622;10432;1762;0;0;0;6866;0;0;0;294;5668;25166;20378;33418;1484;0;0;0;0;50;152;0;0;0;0;0;0;0;0;15816;0;122;16;38;1012;106;14522;0;0;0;0;11964;1842;426;310;190;156;96;440;128;264;58924;12;4;22;0;6866;420;28954;4414;NA;NA;NA;NA;NA;NA;NA;NA;32940;47.11;58924;58924;58428;54;168;5664;58460;15890;1209600;822;2;6;0;8619.84;0;6222.72;0;16;0;0;2864;5898;4944;1446;654;10;0;0;12;12;58924;0;1142;22;36;654;1658;3316;7108;1844;36;0;60;344;6262;1940;0;0;0;0;9772;98;100;0;0;0;0;0;0;0;0;376;0;0;4588;1144;350;64;104820;10946;37070;110;0;0;0;112.62;76;7450;5156;944;202;634;1290;58;82;0;0;0;0
"neg";0;NA;122;116;0;0;0;0;0;0;208;17790;203168;137140;422;0;133736;0;66;0;0;0;352556;334570;37684;6674;0;0;0;0;146;46;0;0;0;0;0;5808;138116;161506;53298;0;386;172;232;698;306380;50824;36;0;0;0;61144;128362;70284;40812;24188;16548;15872;1518;0;0;390342;8;10;730;0;133736;3504;17574;19452;NA;NA;NA;NA;NA;NA;NA;NA;36300;NA;390342;390342;393496;2211;0;38334;388420;358728;1209600;7396;4;12;0;319914.24;3844.8;34576.32;0;0;0;0;0;0;27522;128796;192520;8762;962;166;8;14;390342;NA;896;102;8410;6120;10134;41940;277872;13036;218;0;188;138;327556;171610;0;96;0;26;327610;440;42;0;0;0;3840;0;0;0;0;2774;1780;844;0;0;5456;1354;58280;5834;19852;108;0;0;4728360;266.08;284;40528;38508;26146;21476;216374;15464;232;0;0;0;0;0
"neg";644;0;2130706432;24;0;0;0;0;0;0;0;0;0;0;0;0;19896;0;0;0;184;368;52864;NA;37182;NA;0;0;0;0;16;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90298;16;14;24;0;19896;628;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36600;644.66;90298;90298;226;0;0;8754;89740;55806;1209600;1296;2;6;0;36552.96;0;18251.52;0;0;0;0;0;0;0;0;0;0;0;0;0;4;90298;0;0;0;0;0;0;0;0;0;0;0;70;32;38780;16582;0;0;0;0;38780;152;174;0;0;0;0;0;0;0;0;648;132;24;0;0;686;144;249900;24994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neg";99064;NA;1154;1062;0;0;0;0;0;0;50844;1590332;3364104;1224496;46924;446;2882256;0;0;0;0;0;5640430;4973130;940960;562658;0;0;0;0;4028;884;0;0;0;0;0;147850;2376066;3449456;303774;0;5334;1734;2278;73478;3874014;2319864;444;0;0;0;1795216;1687552;658610;479228;358144;282126;360282;650302;5686;0;6582392;136;90;692;26;2882256;60302;465704;470328;184400;161820;174860;156460;200260;NA;NA;NA;51940;99063.68;6582392;6582392;6533178;43121;8030;46068;522600;6277146;1209600;168758;0;98;0;5461128;0;808769.28;0;0;0;0;6202;679514;2469022;2704368;387172;25926;4852;90;890;908;6582392;NA;9280;1110;25820;452852;240030;3109468;2390994;47262;330;0;1960;2288;4738644;62562;0;4020;0;52;5485832;4428;124;0;0;0;0;0;0;0;0;35488;68592;11654;0;0;155920;22948;2021920;275158;0;0;0;0;39620090;1667.42;2370;842118;1069468;748804;331728;885344;1032856;644794;268632;394942;58460;0;0
"neg";32514;6;66;64;0;0;0;5618;175220;1226260;1399746;161056;10182;0;0;0;1132578;0;0;0;228610;347218;2233776;2324918;578126;90162;0;0;0;0;1398;488;0;0;0;0;0;0;0;1042896;1935186;0;4002;62;82;236;66988;2476626;243626;186446;14;0;1344014;764470;272860;187846;124916;90166;73824;89850;21036;9100;3040780;1060;2504;394;0;1132578;32614;173852;401698;217060;263180;NA;NA;NA;NA;NA;NA;94300;32514.31;3040780;3040780;3061290;17997;20;59280;618340;2978776;1209600;58990;0;138;0;1936711.68;590316.48;445600.32;2;120;27690;411594;1661102;723966;143226;7736;2206;534;28;0;8;12;3040780;0;4226;130;461026;435822;1368728;705222;2928;0;0;0;90;648;644030;729182;0;5018;0;0;1956476;3620;1512;0;0;2560;592258;0;0;0;0;19046;10562;1852;2063980;349452;69214;9952;6369960;643748;1059522;3930;0;0;2514290;687.26;636;1053182;438452;234840;112650;296226;804766;29628;8334;4;0;0;0
"neg";494;0;30;24;0;0;0;0;0;0;23146;7270;2474;0;0;0;15308;0;162;0;0;0;34692;29730;18516;1766;0;0;0;0;8;12;0;0;0;0;0;0;0;724;32166;0;310;22;38;914;264;29514;1828;0;0;0;8762;13418;8726;938;194;608;138;86;16;4;53234;0;2;16;0;15308;386;15572;2910;NA;NA;NA;NA;NA;NA;NA;NA;18260;493.36;53234;53234;53294;112;42;5132;52860;32982;1209600;884;2;12;0;26632.32;117.12;5112;0;32;0;0;2770;6100;5574;18248;198;0;0;0;4;114;53234;0;1210;34;162;790;580;4896;23942;1276;0;0;38;34;20880;14000;0;0;0;0;27284;132;144;0;0;0;122;0;0;0;0;342;0;0;0;0;370;76;28940;3448;0;0;0;0;0;303.74;84;6670;4926;1146;456;770;14902;3116;904;0;0;0;0
"neg";38346;NA;1180;992;0;0;0;0;0;0;116;70152;1563234;1028262;41440;1748;1160146;0;0;0;0;0;2466774;2183516;405422;230150;0;0;0;0;2480;324;0;0;0;0;0;56180;1869794;778978;0;0;2234;1640;1674;54820;1879798;764756;30;0;0;0;1229954;528558;258374;170136;134610;117598;114522;146318;4882;0;2872654;586;1318;1222;16;1160146;31582;245242;159458;149740;195220;NA;NA;NA;NA;NA;NA;55720;38345.32;2872654;2872654;2879314;16032;28580;42262;447400;2704952;1209600;75520;0;78;0;2380533.12;0;322048.32;0;0;0;0;0;3162;481862;1447982;735324;31134;5238;250;32;38;2872654;NA;3828;430;24432;185030;94696;1830308;545160;20824;244;0;1534;1420;1663286;426578;28;3502;0;0;2408400;1744;226;0;0;0;0;0;0;0;0;16688;20648;6252;0;0;82394;16442;3491020;459464;1109770;3816;0;0;313370;877.64;1026;338006;556108;372016;178342;899852;336092;15244;8248;1044;0;0;0
"neg";14;2;10;NA;0;0;0;0;0;0;16;1534;2724;0;0;0;1310;0;0;0;0;0;3204;950;11406;1120;0;0;0;0;0;44;0;0;0;0;0;0;0;0;4274;0;76;4;6;174;832;114;3068;0;0;0;2682;498;296;90;482;114;42;54;16;0;14616;2;14;6;0;1310;98;9646;1740;NA;NA;NA;NA;NA;NA;NA;NA;11300;13.49;14616;14616;15558;20;0;1374;14520;4312;1209600;0;NA;NA;NA;1661.76;0;1615.68;0;10;0;0;0;142;2990;804;298;34;6;0;NA;16;14616;0;1050;14;10;334;96;1032;1234;474;30;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;28;0;0;0;0;0;0;0;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;79.3;36;2722;1008;356;86;86;16;0;0;0;0;0;0
"neg";59236;NA;0;NA;0;0;0;0;0;0;1350;164100;2900340;1620110;94844;70;2153378;0;0;0;0;0;4168464;3703572;972568;382684;0;0;0;0;0;0;0;0;0;0;0;0;1118378;3548286;114150;0;10116;8736;16454;32124;2136122;2559056;18200;6;0;0;2076500;661962;438032;337272;254960;236254;288966;379486;105596;1786;5141772;350;500;578;516;2153378;57114;401480;568140;183460;212420;220920;289600;NA;NA;NA;NA;57540;59236.35;5141772;5141772;5091146;31932;412044;23988;293460;4780814;1209600;0;NA;NA;NA;3873717.12;0;898177.92;0;0;0;0;0;30736;1121016;2807024;752120;63182;6574;162;NA;0;5141772;NA;7008;810;619794;558202;773570;2696080;123756;1594;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;4094;274;0;0;0;0;0;0;0;0;32220;14364;2754;0;0;111534;22840;9327660;1225292;0;0;0;0;1191140;1224.72;1976;926772;1411920;507330;201024;518552;477986;266550;154626;284808;31246;0;0
"neg";151462;NA;NA;NA;NA;NA;0;0;0;0;9870;1658958;4909692;2177544;49766;536;3388358;0;60;NA;0;0;7606532;6907030;1405180;658946;NA;0;1292;0;NA;NA;0;0;0;0;0;110804;2794294;5220836;680432;0;8540;8210;11880;21490;5409290;3346948;6;2;0;0;2689632;1786634;771740;590814;497440;496686;791124;1088158;93498;640;9012920;NA;NA;NA;NA;3388358;82178;721806;678492;213280;150980;158900;174020;192180;222800;206400;0;61620;151462.2;9012920;9012920;NA;68236;NA;NA;527500;NA;1209600;NA;NA;NA;NA;8105549.76;0;695148.48;NA;NA;0;0;0;390166;3638876;3969726;710294;70608;23508;3188;NA;NA;9012920;NA;8352;1662;425510;293228;458872;6273880;1329158;15700;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42214;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;729948;1437732;1091676;521990;1233576;1335234;1049308;522112;744820;139970;NA;NA
"neg";80584;NA;2130706432;1380;0;0;0;0;0;0;224250;2656862;2193316;280532;4704;6;2210496;0;0;0;0;0;4988578;4368940;950442;486468;0;0;0;0;1302;392;0;0;0;0;84;157880;2897292;424142;1880272;0;3528;1244;1746;1882;78264;5269034;3972;0;0;0;1495874;1317802;691416;512162;372004;340964;540434;89014;0;0;5940382;0;260;810;34;2210496;68518;586004;362784;258820;169800;158440;156180;NA;NA;NA;NA;193880;80583.23;5940382;5940382;5982526;26697;6028;102164;1086780;5359670;1209600;241414;2;168;0;4773480.96;0;579835.2;0;1624;0;0;6066;494854;2373344;1918888;481266;66188;17598;1466;1304;1312;5940382;NA;10092;1534;78630;506308;400312;3980468;379844;2482;0;0;2054;844;4784398;159898;0;15936;0;10;4824934;5290;488;0;0;0;0;0;0;0;0;36684;54840;27374;0;0;187648;44296;15028640;1515058;0;0;0;0;846320;2558.78;3024;653636;1129534;784918;366858;666350;543642;419768;319190;468704;7070;0;0
"neg";28338;NA;2130706432;238;0;0;0;0;0;0;582;311608;1198378;629156;51672;3858;1067710;0;0;0;0;0;1976636;1733700;371848;205258;0;0;14410;0;554;100;0;0;0;0;0;19226;1169890;499636;506502;0;1354;990;2554;9202;137182;2043544;428;0;0;0;568114;435566;168892;132254;118744;135638;313046;323000;0;0;2348762;80;116;388;36;1067710;26524;202512;168768;210600;NA;NA;NA;NA;NA;NA;NA;158040;28337.83;2348762;2348762;2319612;19566;1272;111156;1135300;2195254;1209600;80176;2;42;0;1908778.56;0;284365.44;4;280;0;0;0;39456;501328;1054148;561102;34100;4544;576;4;10;2348762;NA;2586;348;44090;141000;77248;1168204;741922;19618;238;0;352;330;1889126;66304;0;107980;0;12;1931866;1346;276;0;0;0;0;0;0;0;0;17664;23964;10120;0;0;29992;11814;5280160;549684;143196;7392;0;0;732820;708.7;738;296980;638814;357006;150056;264776;239282;140548;74750;32958;84;0;0
"neg";30734;NA;2130706432;6572;0;0;0;0;0;0;216616;2501650;1407836;209762;5964;0;2093654;0;0;0;3504;6230;3827590;3089766;851406;600434;0;0;924;0;13512;586;0;0;0;0;0;78704;3791748;450888;20488;0;5190;1344;4258;579744;2826824;920650;3808;10;0;0;1496968;1030380;335396;260854;266076;631692;320462;0;0;0;4684512;56;6004;348;58;2093654;67446;364514;481034;214140;200300;218220;NA;NA;NA;NA;NA;200680;30734.85;4684512;4684512;4712932;28289;61186;94466;1034920;4341828;1209600;128726;2;224;0;3572808;0;762405.12;0;0;0;0;5760;120376;840992;2079016;1094042;164930;29254;7458;0;8;4684512;NA;13066;2162;394772;284366;166858;1133020;2129134;203834;14562;54;12318;2208;113686;45088;0;9736;0;20;3643102;5806;364;0;0;0;0;0;0;0;0;43186;5674;4560;0;0;15804;31066;29250560;17204036;4123746;2582;0;0;734850;2822.16;3766;804566;2472350;696526;180368;124224;34434;13312;5846;9866;336;0;0
"neg";1804;0;44;36;0;0;0;0;7234;39964;79010;10134;1010;0;0;0;31566;0;0;0;31714;46570;88358;107622;27650;4414;0;0;0;0;218;28;0;0;0;0;0;0;0;10438;126742;172;1768;304;698;540;222;10238;98810;11900;12872;0;52788;44468;26174;7724;2944;1718;758;462;138;178;147842;6;10;498;0;31566;906;5560;21552;NA;NA;NA;NA;NA;NA;NA;NA;26940;1803.59;147842;147842;145406;606;0;14360;147200;137476;1209600;2038;0;24;0;94039.68;227.52;42043.2;26;52;4746;15714;25944;13720;13796;57702;5576;154;0;0;18;22;147842;0;1390;56;1650;5622;6778;33654;85212;2916;72;2;42;48;94204;62144;0;110;0;0;97462;216;482;0;0;0;232;0;0;0;0;1268;120;12;0;0;1108;208;280;28;0;0;0;0;803640;218.26;160;44228;11172;8682;3930;9078;49240;6576;4446;0;0;0;0
"neg";760;NA;86;80;0;0;0;0;0;0;54;36298;10970;0;0;0;19822;0;0;0;0;0;45094;39576;20496;3560;0;0;0;0;52;22;0;0;0;0;0;0;43058;4264;0;0;58;12;12;32;8510;38218;480;0;0;0;19398;19664;6308;1550;302;68;26;6;0;0;65604;4;204;46;0;19822;562;14230;6250;NA;NA;NA;NA;NA;NA;NA;NA;20300;760.26;65604;65604;67410;161;0;6436;65420;47322;1209600;1444;2;8;0;39665.28;0;7600.32;0;0;0;0;0;6710;38878;1586;140;8;0;0;0;4;65604;NA;92;16;20;7112;698;4256;33128;1982;18;0;116;162;40718;21670;0;2;0;70;40754;72;50;0;0;0;0;0;0;0;0;286;338;88;0;0;1188;192;480;50;42012;48;0;0;0;45;46;8292;5324;1754;736;3528;27464;224;0;0;0;0;0
"neg";956;NA;44;NA;0;0;0;0;9522;17778;26714;17154;948;0;0;0;21788;0;0;0;13636;17816;51526;53950;153800;4172;0;0;0;0;60;42;0;0;0;0;0;0;0;27720;44396;0;2372;1508;2056;2658;25484;38038;0;0;0;0;22602;20764;19666;6114;1444;562;316;512;92;44;219022;18;44;50;0;21788;886;140190;13208;NA;NA;NA;NA;NA;NA;NA;NA;153240;956.73;219022;219022;219294;262;4904;21534;218320;72116;1209600;0;NA;NA;NA;49975.68;0;20878.08;NA;NA;7136;10428;16366;33076;3944;1086;62;18;0;0;NA;0;219022;NA;1098;28;70;2090;3450;11600;48904;4852;24;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;132;58;0;0;0;0;0;0;0;0;926;50;22;0;0;1060;172;112180;22500;0;0;0;0;0;NA;NA;22616;7356;3076;1700;3714;28494;2964;2196;0;0;0;0
"neg";38614;NA;360;286;0;0;0;0;0;0;172;215158;1988458;675250;26160;0;1160536;0;0;0;0;0;2680440;2372282;459754;243156;0;0;0;0;300;366;0;0;0;0;0;40644;1270606;1103006;490938;0;1610;580;1034;35580;2186288;679340;762;0;0;0;1186038;502530;298180;252690;303850;317042;44862;0;0;0;3140760;0;438;384;0;1160536;31502;278562;178990;168340;187320;NA;NA;NA;NA;NA;NA;98400;38614.09;3140760;3140760;3147728;17295;2282;68732;714600;2905210;1209600;91098;4;118;0;2302996.8;0;599694.72;0;0;0;0;0;14902;517918;1692288;638820;34252;6106;908;2;10;3140760;NA;4152;520;110620;257994;140934;1875804;505106;9990;72;0;304;476;2171148;2968;0;6;0;12;2330276;1758;304;0;0;0;0;0;0;0;0;17698;27928;16460;0;0;62298;11768;9335720;976144;0;0;0;0;0;924.14;1146;619332;512686;370750;181534;426580;348224;368114;77660;314;0;0;0
"neg";40622;NA;2130706432;74;0;0;0;0;0;0;52348;859842;1265798;355952;18192;134;1075256;0;0;0;0;0;2358142;2138282;333852;178058;0;0;0;0;134;38;0;0;0;0;0;0;777916;1127262;647088;0;1432;370;500;730;15550;2533168;516;0;0;0;711838;778126;234090;166342;129200;106458;127228;289754;9230;0;2692432;4;18;126;6;1075256;25468;186946;146262;145900;152000;NA;NA;NA;NA;NA;NA;31040;40622;2692432;2692432;2689774;16684;116;23694;267500;2552266;1209600;71724;2;52;0;2237806.08;0;312373.44;0;130;0;0;5198;242944;1230040;939216;120520;11864;2484;0;0;6;2692432;NA;3648;504;93146;180560;98654;1397354;753770;24376;254;0;102;146;2256784;10642;0;118;0;10;2258856;1658;328;0;0;0;0;0;0;0;0;13366;33324;16354;0;0;58700;13654;4745360;474700;2572920;60;0;0;622020;853.14;1096;334530;506428;191346;112530;263532;288014;326630;249426;279274;556;0;0
